Hotel_id,suggest1,suggest2,suggest3,suggest4,suggest5
2409,198,4359,2369,2959,3107
2410,567,5337,2875,1159,6209
2411,1251,3682,2287,3632,3678
2412,3097,4317,2376,5784,4367
2413,3755,1967,1929,1158,1761
2414,2586,1329,3952,5765,826
2415,2936,2082,2044,1330,5675
2416,3893,2825,3808,5866,3181
2417,5733,2921,3179,1879,4575
2418,3035,1842,415,784,4056
2419,1771,7003,7039,6126,1511
2420,1866,1683,3255,3510,1391
2421,158,2233,2421,2016,2332
2422,3006,3900,1452,5043,969
2423,2423,1513,1896,3410,1852
2424,2271,5442,3417,3378,2638
2425,6670,1638,6991,4970,5404
2426,2076,1567,3941,397,3940
2427,2938,855,3479,1047,2279
2428,2005,3369,441,2241,3047
2429,362,5976,866,4405,846
2430,2430,4527,1094,4446,4462
2431,6954,5115,2167,2545,3306
2432,3094,1958,4449,2043,881
2433,4132,6389,360,6892,6288
2434,3039,2516,1781,2187,1351
2435,774,5710,4381,18,5622
2436,2225,2839,5378,5610,709
2437,3498,2437,930,455,3497
2438,439,3474,2879,436,1152
2439,2439,3903,4336,4492,4079
2440,2907,4417,3162,6014,6031
2441,540,1342,325,2621,5291
2442,4477,6503,6183,4636,1581
2443,5930,6036,3812,2611,683
2444,52,5806,217,2025,6296
2445,921,6733,6922,4023,787
2446,4106,3124,4173,4234,4210
2447,2221,3047,2428,3369,847
2448,1839,3185,957,3562,698
2449,212,2407,1326,666,1374
2450,3498,2437,930,455,3497
2451,2580,5799,2974,5906,2143
2452,3892,27,2854,785,1327
2453,5758,5745,4207,5781,2014
2454,3829,3444,932,2338,1949
2455,949,4498,935,1173,2661
2456,3999,4530,4524,4301,3162
2457,4027,4445,5991,3997,6103
2458,2439,3903,4336,4492,4079
2459,6946,332,3068,187,153
2460,5809,5703,5607,2273,3769
2461,4266,2873,4686,4186,148
2462,2587,6142,3145,3159,4044
2463,1628,5362,3320,2048,3971
2464,1425,3596,4690,4549,7035
2465,4201,4286,7044,4434,4532
2466,4224,1907,2762,4457,3898
2467,2400,2584,3514,3063,842
2468,4021,4500,4245,3949,4539
2469,2469,2564,383,1665,301
2470,1266,1702,385,130,1773
2471,4769,1766,3276,4878,860
2472,4546,971,2536,2711,4421
2473,5114,470,5440,798,1449
2474,1099,5929,1125,2593,6747
2475,4591,4617,1253,1731,5476
2476,25,3194,166,2063,6055
2477,6634,4930,1331,4885,1269
2478,1569,5668,6058,4116,2841
2479,2292,3874,5449,6033,3550
2480,5844,2985,2321,6630,6903
2481,2618,1582,2899,1816,2216
2482,1409,1954,1187,1749,634
2483,2134,4712,2794,3547,2354
2484,1832,6037,3911,3727,3676
2485,5388,1931,6537,2910,2738
2486,2853,3705,1588,6037,1832
2487,3822,1834,988,1719,5422
2488,6599,6833,3633,1528,6617
2489,4656,6013,1631,4389,2497
2490,6022,2731,3938,3133,3960
2491,3304,1848,3219,4222,5978
2492,1341,7050,363,3072,1522
2493,2824,254,1153,2709,775
2494,2277,2795,3751,2672,2829
2495,3498,2437,930,455,3497
2496,5532,3022,3014,6869,1296
2497,3423,2534,4389,1946,2838
2498,5652,6304,5627,3837,4938
2499,578,2713,506,6563,1681
2500,3233,5605,3574,4666,5313
2501,4946,589,6041,2776,889
2502,3649,5641,3244,2208,5950
2503,646,1037,4048,5400,2854
2504,3445,2968,972,5040,1426
2505,4954,5152,1762,6818,4609
2506,916,6928,5328,6982,6577
2507,6370,6770,5075,2602,5305
2508,5184,1364,5416,2881,1495
2509,3846,2919,3055,1877,2395
2510,6633,6350,1255,1205,3421
2511,406,1363,1914,680,3372
2512,1437,5858,5946,5935,2971
2513,2513,1233,2960,2572,1795
2514,2514,2775,2696,3690,208
2515,3449,3191,3190,896,3446
2516,3039,2434,1781,1351,2187
2517,5860,5309,1935,5932,6119
2518,5203,4696,333,1044,1972
2519,5538,3691,6545,1736,428
2520,649,2822,3655,5498,358
2521,2157,961,1591,2888,2890
2522,6122,2865,5651,2,2680
2523,107,4867,5254,5883,2532
2524,3271,3051,2147,3435,2924
2525,5039,4897,5425,5084,2227
2526,1392,4093,3587,4501,3589
2527,4251,4254,3966,4218,4324
2528,3831,2132,3198,6122,5651
2529,3085,2529,104,944,3084
2530,2820,2017,5927,3659,1149
2531,1154,6949,88,1475,6420
2532,1068,5883,3209,1971,477
2533,6639,6754,6748,6735,1770
2534,3423,2497,1946,2838,2163
2535,1301,2018,1045,3621,2207
2536,2711,4421,971,3619,4546
2537,4877,4827,5304,5510,5504
2538,5,1711,2391,5816,5467
2539,6467,6432,6405,6357,2781
2540,1074,5064,105,3615,5693
2541,6800,6931,4090,4312,5777
2542,4357,4352,3963,4055,4160
2543,4100,3270,1010,6969,6008
2544,5031,1386,1853,2925,2843
2545,3306,2660,5115,6954,6785
2546,1779,2740,4612,6797,6883
2547,2810,6124,4004,2371,205
2548,574,4172,5210,1194,3789
2549,3485,3629,2571,697,5513
2550,5906,2599,2451,2318,2974
2551,335,2814,427,5854,3036
2552,2806,1500,1780,3063,2584
2553,6429,5926,6010,1120,387
2554,2554,2357,2998,3440,494
2555,2763,1983,5056,6603,6521
2556,5126,127,4626,5077,5076
2557,2557,2087,5599,2296,6471
2558,5835,4248,1992,4181,3555
2559,6921,4037,3958,2965,2859
2560,5872,2590,6716,155,3210
2561,2561,3222,1985,2243,2042
2562,2088,2831,3265,3814,2290
2563,5014,2259,2314,5720,4938
2564,383,637,2469,3582,1994
2565,2708,2274,3636,2136,5853
2566,458,1344,819,1339,1729
2567,669,6705,4905,1352,5882
2568,6352,4597,5856,1000,5201
2569,716,1845,527,2346,1626
2570,4156,4081,538,3161,3929
2571,3485,2549,3629,697,5513
2572,2572,1233,1795,2513,2951
2573,374,3253,5080,6428,5215
2574,2602,5178,1208,6770,6370
2575,5116,6517,5499,466,6859
2576,803,3422,5970,3010,2643
2577,2210,5694,2260,2019,424
2578,4504,2578,1057,906,4514
2579,5484,5078,4989,4681,2942
2580,2580,2451,2143,1259,5906
2581,289,125,5508,3891,4099
2582,2008,129,2054,2662,6132
2583,4910,1048,4936,1963,4802
2584,2400,842,2467,3063,3514
2585,3573,3237,3316,6438,3482
2586,2414,1329,3952,5779,5765
2587,2587,6142,3145,3159,4044
2588,311,1517,319,343,4139
2589,5290,722,2679,6495,1801
2590,5872,2560,6716,155,2345
2591,908,613,715,6115,6
2592,2162,5457,3336,3242,3328
2593,5929,1125,2474,1099,288
2594,1141,1490,1891,3739,2107
2595,2028,2290,5654,1379,3814
2596,3367,1999,2296,2622,5599
2597,3037,1054,4863,6822,204
2598,1724,5434,378,5066,4596
2599,2451,2974,5906,2580,5799
2600,6611,6578,2933,5768,432
2601,379,147,1151,3211,283
2602,2574,6370,6770,2507,5178
2603,3364,4163,5986,5887,4351
2604,3322,1443,5701,5527,3879
2605,3926,3620,2255,2605,3189
2606,5414,4016,4334,3143,6114
2607,3617,5946,2971,5858,1437
2608,478,801,3266,2649,2320
2609,5363,4798,600,1221,1860
2610,1279,5361,2364,6836,3265
2611,6036,5930,2443,1084,3812
2612,1167,2756,2790,2272,5629
2613,1416,2038,6621,5672,492
2614,3376,4836,1846,677,724
2615,6485,6879,2092,4668,5767
2616,4703,3168,1387,5110,2996
2617,2922,2953,2641,2725,1431
2618,1582,1816,2216,2759,6351
2619,2315,2183,2052,1854,5663
2620,2112,2011,3632,2287,2035
2621,325,1342,540,2441,5291
2622,2993,1999,3367,2296,2596
2623,318,6310,6717,890,490
2624,1641,6023,4410,3715,1549
2625,2994,400,5836,6815,6758
2626,4892,5322,5839,3038,3635
2627,494,3508,2718,2235,3697
2628,4837,4745,4977,423,1575
2629,3241,3981,1084,2611,895
2630,3399,2539,2781,6467,6432
2631,708,5615,2114,4185,3402
2632,5230,536,1625,3869,1585
2633,4855,3777,2032,5065,2227
2634,1098,1438,746,5332,1507
2635,5617,593,3216,3288,351
2636,3865,537,4699,4709,6247
2637,2003,5350,2169,6746,6515
2638,3378,3417,5442,3366,2424
2639,3772,1566,4890,2855,3259
2640,337,5803,1143,5236,3480
2641,2725,2953,2617,1431,2922
2642,2642,3424,1408,3310,5491
2643,5558,5970,3433,3010,2576
2644,3606,249,2245,3575,2934
2645,256,5537,4718,3076,1596
2646,2646,5918,5424,3706,299
2647,5469,4616,4901,5441,4620
2648,317,6281,5650,4854,6538
2649,2320,3266,2880,274,3784
2650,2733,220,230,6759,3724
2651,9,3776,3027,5401,3884
2652,5914,576,2180,1733,3761
2653,6947,7057,3079,6094,6069
2654,425,560,5865,1011,2203
2655,2892,6088,2311,1238,2045
2656,4402,4396,2381,290,2348
2657,4036,6086,1836,3971,3320
2658,1203,6845,6868,1863,3305
2659,4928,6457,6549,5244,6853
2660,3306,5007,2545,5115,6722
2661,2308,1173,2661,1665,301
2662,2054,6132,396,129,2008
2663,6550,4592,2765,2891,6433
2664,1316,2039,2286,1471,6494
2665,2825,2295,3808,5866,3893
2666,1415,1889,1539,3113,4731
2667,5430,4843,2204,3286,2097
2668,2099,525,2258,5391,1849
2669,4398,6155,6926,4350,3374
2670,6334,3271,4846,2524,5089
2671,1973,3471,3512,4035,2356
2672,2829,1268,3751,5619,2795
2673,1602,1013,3317,994,4935
2674,3261,6369,6207,6111,5223
2675,1925,2332,2016,4455,2233
2676,3915,1869,6889,189,6547
2677,4279,4282,4176,3460,1676
2678,562,1180,222,1190,1893
2679,1801,6495,722,6757,1250
2680,3642,3180,617,5666,5059
2681,2110,2700,1525,1276,2049
2682,1573,1148,2872,3109,6089
2683,1467,1617,6461,6548,664
2684,1546,4503,2149,566,721
2685,802,3487,3319,3543,2366
2686,4490,1072,2926,7032,78
2687,3861,3675,5975,412,2275
2688,5857,3203,3470,2752,3268
2689,6908,6144,3836,3141,3154
2690,3312,1373,2012,5675,2415
2691,6065,4939,5600,4642,5807
2692,6962,5455,6946,6701,1129
2693,2141,6707,3033,3917,5936
2694,6486,1861,6362,286,275
2695,352,442,5154,1256,2742
2696,2775,3030,2514,3690,208
2697,5054,5614,6504,2250,6867
2698,6938,4645,1649,1565,1247
2699,3778,1739,1810,5342,527
2700,2110,2681,1525,1276,2049
2701,6267,6197,973,1579,6530
2702,2956,296,2714,1658,6601
2703,3053,736,751,6053,4402
2704,3342,2941,1772,1394,4831
2705,3028,86,3698,679,1561
2706,7043,1418,7013,1460,1053
2707,3673,2258,525,2668,2099
2708,2565,2274,3636,2136,3693
2709,775,254,2824,1153,2493
2710,569,1903,5897,429,3363
2711,4421,3619,2536,5834,2208
2712,3826,1790,43,3725,4976
2713,506,578,1258,1681,2499
2714,1658,296,2956,2702,3689
2715,3658,6881,5008,4921,5813
2716,4121,705,5563,1501,2205
2717,5825,3505,5554,5485,5544
2718,2235,3697,3298,3508,2390
2719,2723,2119,6409,2942,1709
2720,5346,5136,6797,6883,201
2721,678,2079,776,3561,3004
2722,3223,763,3040,447,5428
2723,2719,2119,6409,2942,1709
2724,6452,6226,5249,6836,2364
2725,2641,2953,1431,2617,2922
2726,1067,1123,3559,5143,4078
2727,6814,304,7046,605,3723
2728,1643,1210,5580,4122,862
2729,5511,3404,3447,5684,5948
2730,6603,1983,2763,2555,2002
2731,2490,6022,3938,4338,3960
2732,5546,3694,1355,3765,6902
2733,6759,3724,220,2650,6737
2734,6402,6259,6422,223,162
2735,798,5440,470,5114,1449
2736,4118,6130,6060,6048,1504
2737,2086,1635,4899,3002,6587
2738,5741,63,2851,1931,2485
2739,4159,1170,1778,5279,3314
2740,1779,2546,4612,4774,1820
2741,3748,1264,1647,495,5925
2742,1256,352,5154,4542,5456
2743,248,1618,1555,1862,799
2744,3810,413,3327,1904,6020
2745,1211,3813,3805,3733,29
2746,5509,816,3011,5450,6667
2747,5945,5996,1132,852,438
2748,1849,2283,5391,5783,2344
2749,2797,630,3937,3819,5239
2750,1765,853,604,1371,6001
2751,5579,2918,3239,3693,2382
2752,2688,5857,3203,3470,3268
2753,159,4850,5876,3742,762
2754,1133,1864,1012,3529,1367
2755,1226,6789,5268,1488,1485
2756,2790,2272,5629,1167,2889
2757,1744,6680,3017,5074,6564
2758,4631,5219,6352,2568,61
2759,2216,1816,2051,2899,6338
2760,1139,2367,6604,6294,4394
2761,3202,1637,5965,4469,6886
2762,1907,3898,4457,1428,2466
2763,1983,2555,6603,2730,5056
2764,414,6956,1348,2982,36
2765,6433,4876,4592,6793,5097
2766,5629,2272,2889,5492,2790
2767,4284,4306,4510,4511,4038
2768,2000,5492,2889,6093,3406
2769,1026,4091,1527,1073,3356
2770,2111,1978,5421,3393,1791
2771,168,3720,1491,2354,1648
2772,863,768,3728,4092,6734
2773,5274,4148,4281,77,4063
2774,108,665,5631,3700,3675
2775,3030,2514,2696,3690,208
2776,589,5861,5298,7036,2501
2777,1767,5310,6986,3591,3656
2778,2373,4008,3770,814,468
2779,5448,244,5354,1652,1947
2780,5289,6453,6465,6367,5927
2781,6405,6357,6432,6467,2539
2782,5284,5318,5931,2116,5270
2783,3736,1562,3670,909,502
2784,2359,2784,5849,5705,2958
2785,3358,586,5815,6888,6058
2786,6372,3056,2161,6473,6508
2787,6385,6661,3317,1013,994
2788,3612,828,6657,5595,1704
2789,5608,3240,6711,6632,1111
2790,2756,2272,5629,2889,5492
2791,2033,1896,1599,1513,937
2792,6893,6808,6458,1938,2945
2793,6172,3896,453,1128,694
2794,3547,2354,1491,2134,168
2795,3751,2277,2672,2494,2829
2796,3631,5712,5525,5889,5770
2797,2749,630,3937,3819,5239
2798,5915,6724,1185,6463,3567
2799,1521,6963,1981,5370,5987
2800,4466,6048,6060,4118,1504
2801,4050,6067,1307,7004,4768
2802,6400,647,1333,552,426
2803,4675,4025,1844,5589,6896
2804,4704,2146,965,5827,6812
2805,4209,124,3983,4547,2118
2806,2552,1500,1780,3063,2400
2807,6354,486,3296,5912,6665
2808,6224,4019,5480,5266,556
2809,2943,2264,6514,4829,6500
2810,2547,6124,4004,2371,205
2811,1339,911,4523,4220,2214
2812,2812,1998,3059,813,950
2813,1828,773,5901,1656,6071
2814,335,5854,3036,5869,427
2815,822,4383,5570,449,1872
2816,920,5439,2912,119,1508
2817,1953,1692,1062,5655,3009
2818,5248,5759,5201,1320,5856
2819,6347,6448,6493,6753,2842
2820,2530,5927,2017,3659,1149
2821,5848,5386,2305,5933,1837
2822,5498,3655,649,2520,358
2823,3452,4171,20,6206,4662
2824,254,1153,2709,775,2493
2825,3808,5866,2416,3893,2665
2826,2228,1224,6176,3290,5397
2827,1748,692,767,780,196
2828,1554,245,4459,6996,4166
2829,1268,2672,5619,30,3751
2830,3542,188,4096,2335,4439
2831,2088,2562,3814,3265,2290
2832,4136,5502,2864,4204,4243
2833,2223,365,1696,5776,3789
2834,6688,4682,1879,5536,6315
2835,4483,6129,734,5351,6652
2836,1855,3576,6009,3095,610
2837,1439,6960,873,511,1924
2838,1946,2163,381,3500,6570
2839,5378,2225,2436,2930,5610
2840,1689,4122,1400,5580,4882
2841,4116,4060,6061,2375,3553
2842,6756,6615,2819,6347,6448
2843,3262,4602,1386,685,2544
2844,3992,6466,4392,554,6062
2845,4149,4325,3661,3569,4379
2846,3309,6134,2138,1822,5679
2847,5889,5525,2796,3631,5712
2848,4236,4179,4164,3153,4509
2849,3548,979,934,3360,2029
2850,5139,3123,879,279,5339
2851,63,5741,2738,1557,6971
2852,2337,1189,5884,6732,6203
2853,2486,3705,1588,6037,1832
2854,27,2452,3892,785,4048
2855,3282,2154,2190,3467,3259
2856,1812,3351,3669,3886,4375
2857,1968,5479,970,1186,5045
2858,3565,4450,1697,3797,4174
2859,2965,4037,3958,2559,6921
2860,2868,4369,1347,3616,4394
2861,5923,5288,4043,1857,242
2862,4393,4374,4416,6137,3998
2863,1684,1482,320,4839,3640
2864,4204,4243,4332,4067,4269
2865,2,6122,2522,5651,3180
2866,5174,4865,154,547,4952
2867,2159,1389,1404,3828,1360
2868,3616,4394,2860,5909,4369
2869,7002,5269,1714,3794,5877
2870,5500,1531,924,2029,5601
2871,2656,751,736,4402,3053
2872,6089,1870,2682,6528,1148
2873,4686,2461,4266,2810,2547
2874,2874,2244,1017,5444,4619
2875,1159,5337,2410,567,6209
2876,3918,4321,4141,3165,1721
2877,1477,4920,3243,1813,993
2878,5895,729,2979,237,1492
2879,436,3474,2438,439,1152
2880,274,3784,2649,2320,3266
2881,5416,1495,1364,2508,5184
2882,3752,369,1928,5341,3506
2883,1284,5345,1686,3796,5267
2884,4180,3943,4187,4196,5846
2885,4346,6159,2939,3756,3934
2886,1245,3323,2176,5822,376
2887,3069,3294,887,152,2188
2888,1591,961,2157,2521,2890
2889,5492,5629,2768,2000,2272
2890,1591,961,2157,2521,2888
2891,5301,1706,6550,5292,2663
2892,2311,2655,6088,1294,2045
2893,6042,6819,4,4844,1793
2894,2947,3844,5739,6712,5938
2895,327,1246,3284,1162,1111
2896,1202,422,4113,4464,1529
2897,3867,5828,4214,6012,7049
2898,1720,4010,4134,4247,3494
2899,2759,2051,2216,1816,6338
2900,157,1424,6051,3488,4478
2901,1442,6241,1530,5811,2236
2902,5802,4205,650,431,5467
2903,3961,4454,3595,3584,4467
2904,4033,4318,3151,4349,4313
2905,3605,5826,6020,1904,5878
2906,5688,5609,1156,6646,340
2907,2440,3162,4417,2456,3999
2908,3169,112,3666,5222,5010
2909,6750,6316,6169,6361,6801
2910,1931,6537,2485,5388,2738
2911,300,1345,1372,5699,1796
2912,920,2816,5439,119,6996
2913,6504,171,5614,5054,2697
2914,3609,5729,2914,3128,3833
2915,2020,4698,5086,6412,246
2916,5750,5706,2916,3484,5757
2917,2263,3851,3343,4039,2254
2918,3693,5853,2751,5579,2136
2919,3846,2919,3055,1877,2395
2920,2935,6097,323,5925,905
2921,2417,5733,3179,4575,1879
2922,2617,2953,2641,2725,1431
2923,2096,4227,3121,2393,3034
2924,2406,3051,2147,3435,1323
2925,1853,4919,2544,5031,5127
2926,2686,4490,1072,7032,78
2927,4506,3860,4409,2927,4479
2928,1105,3181,3428,3418,1751
2929,5100,1945,6049,287,611
2930,5378,2839,2225,2436,727
2931,5882,5228,1352,2167,4905
2932,1823,3871,5941,535,1976
2933,432,5768,6578,1172,6611
2934,3575,2644,2245,249,3606
2935,323,5925,2920,905,1391
2936,2415,2082,2044,1330,5682
2937,2168,3338,3105,5830,3397
2938,855,3479,1047,2279,2427
2939,3756,2885,4346,6159,4540
2940,1451,3134,214,1747,638
2941,3342,2704,1394,1772,4831
2942,1709,4681,2723,2719,2119
2943,2809,2264,6514,4829,6500
2944,1997,559,568,1592,1725
2945,6534,6540,6287,5486,19
2946,1945,5068,2929,5100,3371
2947,3844,5739,2894,6712,5938
2948,5626,1294,1149,2311,2892
2949,1827,1548,1318,5297,3392
2950,2950,2389,3112,1746,4030
2951,2513,1233,2960,2572,1795
2952,6237,6300,6627,6593,6491
2953,2641,2617,2725,2922,1431
2954,3005,2022,1014,883,2954
2955,2955,1950,2365,3481,3766
2956,296,2714,1658,2702,3689
2957,2962,5371,2282,4000,844
2958,2046,5705,5849,2784,2359
2959,3107,2369,4224,2466,2409
2960,2572,1233,1795,2513,2951
2961,805,771,293,5426,6987
2962,2957,5371,2282,4000,844
2963,5294,3105,3338,5830,3397
2964,29,3850,3733,3677,3877
2965,2859,4037,3958,2559,6921
2966,886,2966,1019,1119,2063
2967,5723,2967,2283,5783,2748
2968,2968,2504,972,5040,6885
2969,5564,380,779,2201,3782
2970,4224,2466,2959,3107,1907
2971,3617,2607,5946,5858,1437
2972,2171,6786,6699,6967,6698
2973,1987,3868,1923,1880,2973
2974,2451,2599,5906,5799,2580
2975,3679,2270,5015,4891,3345
2976,5695,891,5669,5888,6109
2977,2121,6574,3414,1737,5390
2978,3480,6755,1143,6843,6842
2979,729,5895,2878,237,1492
2980,3058,872,841,2007,5616
2981,5680,2108,1560,364,501
2982,1348,36,6956,870,531
2983,510,5383,2279,1047,579
2984,5750,5706,2916,3484,5757
2985,2321,5844,6630,2480,6903
2986,3646,3665,3840,339,1620
2987,2987,1397,907,504,1481
2988,4544,6781,6825,567,2410
2989,461,6211,406,3027,5401
2990,3761,1733,2129,2180,576
2991,5529,984,2800,596,4466
2992,4904,261,4670,5235,5125
2993,2622,4555,1999,3367,2596
2994,400,2625,6758,6649,5836
2995,2131,3301,5566,2240,3232
2996,1387,1663,6862,2179,160
2997,6425,2135,1556,6705,6320
2998,2357,3440,494,2627,2554
2999,3626,281,644,2010,2143
3000,321,6200,954,1485,1488
3001,4174,3797,3565,2858,4450
3002,1635,2086,6587,4899,2737
3003,231,3106,4098,3801,1325
3004,2390,776,2235,3697,3298
3005,3005,2022,1014,883,2954
3006,2422,3900,5043,1452,969
3007,760,753,745,614,3841
3008,6767,668,1196,1007,7058
3009,6765,1376,5655,1953,2817
3010,5970,2576,3422,803,2643
3011,2746,5509,816,5450,6667
3012,7025,5877,3794,267,1298
3013,3013,5740,5746,5771,5415
3014,3022,5532,2496,1296,6869
3015,3015,3196,3086,93,2394
3016,3016,227,2145,3454,897
3017,1596,3076,1744,2757,4718
3018,3018,221,1100,3899,3043
3019,3753,2312,897,2047,3454
3020,4404,825,6133,712,5990
3021,6222,1147,862,1210,1643
3022,3014,5532,2496,1296,6869
3023,5670,5721,5030,6744,4680
3024,6299,3760,6857,7029,5053
3025,2359,2784,5849,5705,2958
3026,931,778,821,824,3140
3027,5401,3776,3884,791,3359
3028,86,3698,2705,679,5319
3029,3882,4412,2302,3515,1752
3030,2514,2775,2696,3690,208
3031,738,396,6132,2662,2054
3032,3885,146,3704,4816,526
3033,2141,3917,2693,5936,6707
3034,3121,2393,1414,2096,4227
3035,1842,415,2418,784,3437
3036,5869,5854,2814,335,427
3037,2597,1054,4863,6822,137
3038,3635,5839,700,5322,4892
3039,2516,2434,1781,2187,1351
3040,447,763,3223,2722,5428
3041,6295,6225,5800,5503,169
3042,149,6520,1959,5278,5221
3043,3043,3899,1100,2041,3806
3044,6081,4495,3746,4926,3340
3045,788,3045,4388,5969,3463
3046,3744,4081,4156,2570,6559
3047,2447,2428,3369,2221,2005
3048,3395,1668,2392,895,3241
3049,983,3102,667,1909,710
3050,3684,7004,1307,2801,4050
3051,2147,2924,3435,2406,1323
3052,3674,1815,5922,5515,3246
3053,736,2703,751,4396,4402
3054,3085,2529,104,944,3084
3055,2509,3846,2919,2395,1877
3056,2786,6372,2161,6473,6508
3057,2396,3382,4414,6364,4966
3058,841,872,2007,2980,5616
3059,2812,1998,3059,813,950
3060,885,831,75,782,876
3061,6135,4427,1559,4598,6254
3062,4147,5863,3075,4145,6141
3063,2400,2584,2467,842,3514
3064,4599,111,3994,3719,5051
3065,7010,1309,6239,3506,599
3066,3759,3913,6807,4015,3793
3067,2284,889,4735,6041,3687
3068,332,398,153,187,1175
3069,3294,887,2887,152,2188
3070,2100,6664,3207,456,6403
3071,1987,3868,1923,1880,2973
3072,7050,2492,1341,363,908
3073,3989,4475,4063,616,77
3074,5526,5571,6084,3749,901
3075,5863,3062,4147,6139,239
3076,4718,1596,3017,5537,256
3077,1142,989,6381,5142,1826
3078,2350,5969,3531,3463,3045
3079,6094,6069,3197,1654,915
3080,1124,2342,6080,5852,1469
3081,5501,22,7052,6923,1358
3082,4533,3082,4206,3928,4292
3083,3083,827,2343,2341,1043
3084,3085,2529,104,944,3084
3085,3085,2529,104,944,3084
3086,3015,3196,3086,93,2394
3087,1741,3962,2399,3365,4732
3088,1191,6034,6002,54,5797
3089,3094,1958,4449,2043,881
3090,1738,5942,837,3652,1532
3091,4076,3118,5875,3854,3975
3092,1544,4161,701,3126,3925
3093,1780,2806,2552,1500,1351
3094,3094,1958,4449,2043,881
3095,610,1883,698,2448,957
3096,4014,4293,4727,3144,4451
3097,2412,4317,2376,5784,4367
3098,662,3572,3502,3594,3783
3099,3281,6988,4710,1181,6637
3100,4100,3544,6969,2543,436
3101,4045,4461,4522,4516,3154
3102,983,3049,3527,667,40
3103,1886,4659,735,6221,6547
3104,6227,5329,4932,5406,5482
3105,3338,5830,3397,1069,5294
3106,3801,3003,231,4436,4098
3107,2959,2369,4224,2466,2409
3108,4273,1042,4229,3600,3329
3109,5200,1573,200,2682,1148
3110,5453,1728,1510,5468,3702
3111,963,967,1060,48,618
3112,4030,1746,3578,2389,794
3113,1539,1889,2666,1415,4731
3114,3114,5755,1730,498,4570
3115,3993,3953,4009,4066,5413
3116,5540,6910,94,546,3489
3117,1898,4957,5417,1369,6823
3118,5875,3152,4076,3091,3566
3119,1001,5481,1653,7055,5920
3120,1465,1157,2139,3611,4499
3121,2393,3034,2096,1414,4227
3122,3085,2529,104,944,3084
3123,2850,5139,279,879,6929
3124,4173,4234,4210,5982,6039
3125,4257,3125,3566,5588,4319
3126,701,3092,1544,4161,3925
3127,1481,504,672,907,1397
3128,3609,5729,2914,3128,3833
3129,3129,6823,4850,3117,1898
3130,2363,6413,4707,6346,6811
3131,3945,4240,4232,4182,4219
3132,3163,2405,4022,239,6139
3133,3938,4265,4261,4289,6022
3134,1451,2940,214,1747,638
3135,3593,277,1505,4099,3891
3136,1188,3979,1673,6218,3273
3137,4342,4324,3804,4218,4077
3138,3138,3625,6079,3437,784
3139,6665,4563,1939,2137,693
3140,931,778,821,824,3140
